date,"Rainfall, mm.",S.3,S.4B,S.42,S.14,"Inflow, cms"
01/04/13,0.0,1,0,0,0.04,30.21
02/04/13,0.0,1,0,0,0.04,40.39
03/04/13,0.0,1,0,0,0.04,40.86
04/04/13,0.0,1,0,0,0.06,40.63
05/04/13,0.0,1,0,0,0.09,40.16
06/04/13,0.0,0.95,0,0,0.09,40.86
07/04/13,0.0,0.95,0,0,0.1,40.51
08/04/13,0.0,0.95,0,0,0.1,40.28
09/04/13,0.0,0.95,0,0,0.1,40.05
10/04/13,0.0,0.95,0,0,0.07,40.97
11/04/13,0.0,0.95,0,0,0.08,40.63
12/04/13,7.1,0.95,0,0,1.24,40.39
13/04/13,0.0,0.95,0,0,0.12,55.67
14/04/13,4.9,0.95,0,0,0.06,55.90
15/04/13,0.0,0.95,0,0,0.09,55.21
16/04/13,2.8,0.95,0,0,0.03,25.12
17/04/13,4.1,0.95,0,0,0.04,25.93
18/04/13,0.0,0.95,0,0,0.06,25.93
19/04/13,0.0,0.95,0,0,0.07,25.69
20/04/13,0.0,0.95,0,0,0.07,36.00
21/04/13,4.2,0.95,0,0,0.08,35.53
22/04/13,11.1,0.95,0,0,0.08,35.19
23/04/13,0.9,0.95,0,0,0.08,35.88
24/04/13,0.1,0.95,0,0,0.08,25.23
25/04/13,6.5,0.95,0,0,0.08,25.00
26/04/13,3.6,0.95,0,0,0.08,26.04
27/04/13,0.0,0.95,0,0,0.1,25.81
28/04/13,0.0,0.95,0,0,0.09,25.69
29/04/13,0.0,0.95,0,0,0.09,15.74
30/04/13,0.0,0.95,0,0,0.1,15.63
01/05/13,0.0,0.95,0,0,0.1,15.51
02/05/13,0.0,0.95,0,0,0.09,15.39
03/05/13,7.7,0.95,0,0,0.09,15.28
04/05/13,29.1,0.95,0,0,0.09,31.02
05/05/13,37.8,0.95,0,0,5.65,30.56
06/05/13,0.0,0.95,0,0,40.84,30.32
07/05/13,9.6,0.95,0,0,0.97,30.32
08/05/13,0.0,0.95,0,0,10.2,30.21
09/05/13,1.4,0.95,0,0,2.92,30.21
10/05/13,0.7,0.95,0,0,0.24,30.32
11/05/13,0.0,0.95,0,0,0.24,30.09
12/05/13,1.1,0.95,0.08,0,0.22,30.79
13/05/13,0.0,0.95,0.08,0,0.22,30.67
14/05/13,3.3,0.95,0.03,0,0.22,30.21
15/05/13,0.0,0.95,0,0,0.22,30.90
16/05/13,4.4,0.95,0.03,0,0.2,30.44
17/05/13,0.0,0.95,0,0,0.2,50.93
18/05/13,0.4,0.95,0,0,0.16,60.88
19/05/13,1.3,0.95,0,0,0.14,60.88
20/05/13,2.3,0.95,0.33,0,0.12,60.76
21/05/13,0.0,0.95,0.6,0,0.12,60.53
22/05/13,2.8,0.95,0.5,0,0.16,60.07
23/05/13,0.2,1.65,0.65,0,0.18,60.30
24/05/13,0.3,11,0.75,0,0.14,59.95
25/05/13,0.5,5.55,0.7,0,3.72,60.53
26/05/13,1.2,8.2,0.8,0,0.54,60.65
27/05/13,0.0,2.1,0.9,0,0.18,60.07
28/05/13,0.0,4.05,0.65,0,0.16,30.67
29/05/13,4.6,3.83,0.45,0,0.12,30.21
30/05/13,2.2,1.8,0.6,0,0.12,30.56
31/05/13,0.2,1.73,0.65,0,0.12,30.21
01/06/13,0.0,17,0.15,0,0.1,30.09
02/06/13,0.1,2.1,0.15,0,0.1,30.90
03/06/13,1.1,1.2,0.05,0,0.14,30.90
04/06/13,16.8,3.9,0.1,0,0.18,30.21
05/06/13,22.8,3.67,1.55,0,0.16,30.56
06/06/13,1.1,18.13,3.6,0,0.94,29.98
07/06/13,0.0,17.37,15.75,0,1.69,29.98
08/06/13,1.9,13.63,13.5,0,0.44,29.98
09/06/13,0.0,10,8.4,0,0.14,30.09
10/06/13,9.4,3.67,5.65,0,0.09,30.09
11/06/13,12.7,1.95,4.6,0,3.36,29.98
12/06/13,4.0,1.45,2.5,0,6.2,20.37
13/06/13,12.3,1.25,2.85,0,2.8,10.65
14/06/13,0.0,1.45,4.53,0,0.12,10.65
15/06/13,0.0,1.15,4.98,0,0.12,10.65
16/06/13,0.0,1.15,3.85,0,0.14,10.65
17/06/13,0.0,1.05,2.7,0,0.2,10.65
18/06/13,0.0,1.05,1.8,0,0.44,10.65
19/06/13,15.5,1.95,1.7,0,0.44,10.65
20/06/13,3.5,1.15,2,0,0.08,10.65
21/06/13,0.4,1.15,1.8,0,0.07,10.65
22/06/13,1.7,1.3,1.8,0,0.08,10.65
23/06/13,3.1,1.57,1.7,0,0.09,10.65
24/06/13,8.2,1.87,1.35,0,0.09,10.65
25/06/13,4.8,1.73,1.45,0,0.18,10.65
26/06/13,4.7,2.32,1.25,0,1.9,10.65
27/06/13,1.6,1.35,1.4,0,0.26,10.65
28/06/13,4.8,1.25,1.35,0,0.3,10.65
29/06/13,0.0,1.15,1.4,0,0.24,10.65
30/06/13,0.1,1.15,1.25,0,0.24,10.65
01/07/13,0.0,1.87,1.4,0,0.24,10.65
02/07/13,0.6,1.57,1.35,0,0.24,10.65
03/07/13,3.2,1.3,1.2,0,0.22,10.65
04/07/13,0.1,1.3,0.5,0,0.22,10.65
05/07/13,0.2,12.5,0.5,0,0.2,10.65
06/07/13,15.8,8.4,0.48,0,0.2,10.65
07/07/13,4.2,5.62,0.43,0,0.2,10.65
08/07/13,1.7,14.12,0.4,0,0.22,10.65
09/07/13,13.0,35.4,5.28,0,0.24,10.65
10/07/13,1.8,25.5,29.95,0,0.24,10.65
11/07/13,2.1,33.15,32.75,0,0.24,10.53
12/07/13,0.0,21.5,32.75,0,0.24,10.53
13/07/13,0.0,18.75,31.15,0,0.22,10.53
14/07/13,0.1,12.25,24,0,0.2,10.53
15/07/13,0.0,8.3,10.25,0,0.2,10.53
16/07/13,0.0,12.5,6.18,0,0.2,10.53
17/07/13,0.4,5.7,5.58,0,0.2,10.53
18/07/13,0.0,17.37,4.98,0,0.18,10.53
19/07/13,5.6,6.1,4.75,0,0.18,10.53
20/07/13,11.1,5.55,4.68,0,0.18,10.53
21/07/13,0.0,2.7,4.53,0,0.24,10.53
22/07/13,5.4,1.65,4.08,0,0.32,10.53
23/07/13,13.1,1.3,3.85,0,0.28,10.53
24/07/13,6.6,11.9,4.38,0,0.68,10.42
25/07/13,2.8,29.4,4.53,0,2.08,10.42
26/07/13,1.3,21.63,26.35,0,0.26,10.42
27/07/13,1.8,15.75,19.45,0,0.22,10.42
28/07/13,18.7,10.6,9.7,0,0.2,10.42
29/07/13,1.6,23.5,9.3,0,0.26,10.42
30/07/13,4.5,52.57,25.95,15.7,0.28,10.42
31/07/13,9.2,50.3,37.55,52.1,0.24,10.42
01/08/13,21.1,33.6,32.75,53.6,0.3,10.42
02/08/13,1.3,23.87,35.35,59.3,12.2,10.42
03/08/13,6.4,26.25,28.15,63.8,3.84,10.42
04/08/13,0.8,19.25,30.95,65.6,6.15,10.65
05/08/13,0.5,15.25,15.45,62,7.22,10.65
06/08/13,8.1,12.88,10.13,56.9,2.52,11.00
07/08/13,18.7,15.62,7.1,51.5,0.2,10.07
08/08/13,8.0,19.75,13.8,45.88,10.68,10.07
09/08/13,8.1,16.38,23.65,41.5,1.72,10.65
10/08/13,4.4,28.65,21.9,41.5,1.54,10.19
11/08/13,1.6,30.15,36.88,48.35,13.95,10.30
12/08/13,2.0,40.67,45.2,53.3,1.9,10.42
13/08/13,1.3,22.12,54.23,56.9,0.24,10.76
14/08/13,4.6,18.63,41.15,62.6,37.76,11.00
15/08/13,0.5,15.62,26.95,67.7,18.22,10.07
16/08/13,5.4,14.87,22.6,66.8,4.92,11.00
17/08/13,0.0,15,17.25,64.4,1.48,10.19
18/08/13,0.0,13.12,15,61.7,0.36,10.53
19/08/13,0.0,9.8,12.3,48.9,0.26,10.88
20/08/13,0.3,6.3,7.6,41.25,0.16,10.65
21/08/13,4.7,5.4,7.5,34,0.16,15.39
22/08/13,29.1,4.95,7.8,27.9,0.14,15.51
23/08/13,2.7,34.35,7.8,17.5,0.14,10.07
24/08/13,2.7,112.25,33.35,13.2,0.18,10.19
25/08/13,2.2,47.85,77.25,14.5,0.18,10.19
26/08/13,1.8,28.05,82.88,26.5,0.16,10.07
27/08/13,0.1,25.75,49.75,44,0.12,10.07
28/08/13,13.9,21.12,36.2,55.1,0.14,10.19
29/08/13,6.9,31.65,30.15,64.4,0.12,10.30
30/08/13,49.9,24.13,39.13,65.9,0.14,10.42
31/08/13,1.1,33.45,32.95,56.9,31.24,10.88
01/09/13,7.3,97.7,52.58,48.08,34,10.30
02/09/13,0.0,38.4,82.88,50.3,14.49,10.65
03/09/13,2.2,25.25,64.85,50,2.24,10.88
04/09/13,0.1,24.13,34.95,51.5,0.3,11.00
05/09/13,6.3,21.75,31.35,59.3,0.34,10.19
06/09/13,11.5,19.88,23.83,64.7,0.26,10.30
07/09/13,1.3,31.65,22.78,55.7,0.24,10.42
08/09/13,4.9,46.27,44.98,43.5,0.26,10.53
09/09/13,0.1,39.15,63.95,42.5,0.42,10.65
10/09/13,26.7,35.1,61.65,52.7,1.12,10.76
11/09/13,24.1,21.12,58.08,66.2,31.4,10.88
12/09/13,4.4,20.63,49.03,80.8,69.8,6.94
13/09/13,10.8,39,42.05,82.55,25.96,7.52
14/09/13,32.5,45.93,63.95,87.45,12.44,7.64
15/09/13,11.0,68.52,77.6,95.5,32.04,7.75
16/09/13,5.7,121.5,93.2,110.4,18,7.87
17/09/13,12.4,76.7,107.45,115.6,0.58,7.52
18/09/13,2.8,47.67,121,119.6,11.08,7.52
19/09/13,53.3,41.9,130.95,120.8,29.48,7.64
20/09/13,41.5,27.75,139.75,126.4,184.3,7.99
21/09/13,37.6,24,134.25,143,252,7.64
22/09/13,7.9,30.15,123.5,180.2,274.25,7.29
23/09/13,1.4,31.65,121.5,218.5,158.2,7.52
24/09/13,0.9,23.62,115.55,251.5,84.36,7.75
25/09/13,0.2,21.75,93.2,270,37.76,20.37
26/09/13,21.0,21,73.75,268.8,23.32,100.58
27/09/13,31.0,39.15,68.45,270,19.21,100.46
28/09/13,11.9,71.3,98.68,286.4,20.68,150.81
29/09/13,30.8,71.9,146.7,355.6,25,220.14
30/09/13,1.3,49.07,170.1,568,30.92,320.25
01/10/13,0.4,35.1,177.38,594,40.36,400.00
02/10/13,28.2,29.4,177.38,432.4,69.4,450.93
03/10/13,21.2,35.85,179.4,379.2,183.36,500.46
04/10/13,0.0,33.3,179.4,332.6,188.06,600.93
05/10/13,0.0,23.5,174,309,89.2,700.58
06/10/13,0.0,19.63,147.9,297.6,45.34,700.23
07/10/13,3.0,18.37,96.55,287.6,31.88,700.58
08/10/13,0.0,17.25,62.48,276.4,24.88,700.58
09/10/13,1.6,16.13,38,266.4,18.99,700.69
10/10/13,0.0,15.13,26.15,258.5,13.95,700.23
11/10/13,0.0,14.25,20.33,249,11,700.46
12/10/13,0.0,13.38,15.75,237,8.78,700.58
13/10/13,0.0,13,12.3,223.5,7.7,704.40
14/10/13,0.0,12.37,10.13,197.5,7.7,741.67
15/10/13,1.9,11.8,8.3,139.85,10.68,734.61
16/10/13,16.9,11.8,7.9,84.3,17.37,693.52
17/10/13,17.0,11.8,8.8,63.2,27.6,473.15
18/10/13,39.8,17.13,23.65,58.4,47.28,250.81
19/10/13,1.2,20.75,41.6,65,66.76,355.21
20/10/13,0.0,16.75,45.2,81.15,52.04,300.46
21/10/13,0.0,15.25,38,83.95,29.48,252.31
22/10/13,0.0,13.75,29.55,83.6,19.65,252.31
23/10/13,0.0,12.37,22.95,81.5,13.86,252.20
24/10/13,0.1,11.8,17.55,72.05,9.57,223.96
25/10/13,0.4,11.3,16.8,56.6,6.68,153.70
26/10/13,0.0,15.25,20.5,44,4.64,150.81
27/10/13,0.0,14.5,28.35,38.5,1.93,80.90
28/10/13,0.0,13,23.83,36.5,0.68,80.90
29/10/13,0.0,12.63,19.1,37.25,0.3,80.90
30/10/13,0.0,11.5,14.85,38,0.16,80.90
31/10/13,0.0,11.2,12.9,33.25,0.12,80.90
01/11/13,0.0,11.4,10,21.7,0,80.79
02/11/13,0.0,11.7,8.9,14.3,0,50.46
03/11/13,0.0,10.7,9,11.25,0,50.46
04/11/13,0.0,10.3,7.4,8.25,0,50.46
05/11/13,0.0,11.7,7.7,7.3,0,31.02
06/11/13,0.0,11.3,6.93,5.9,0,20.83
07/11/13,0.1,11.1,6.63,3.6,0,15.51
08/11/13,0.0,11.1,6.78,3.2,0,15.51
09/11/13,0.0,11.3,7.1,1.4,0,15.51
10/11/13,0.0,11.3,6.4,2.8,0,15.51
11/11/13,0.0,11.1,6.03,4.9,0,15.51
12/11/13,1.1,11.3,8.4,6.4,0,15.51
13/11/13,0.0,11.1,8.5,7.8,0,15.28
14/11/13,0.2,11.1,8.3,9.45,0,15.28
15/11/13,0.2,11.1,8,10.35,0,14.47
16/11/13,0.0,11.1,7.9,10.05,0,13.08
17/11/13,0.0,11.1,8.4,10.05,0,13.08
18/11/13,0.0,11.1,9.1,10.2,0,10.88
19/11/13,0.0,11,9.1,10.35,0,10.88
20/11/13,0.0,10.6,9,10.35,0,10.88
21/11/13,0.0,10.5,7.5,10.05,0,10.88
22/11/13,0.0,10.3,6.78,9.9,0,10.88
23/11/13,0.0,10.3,7,9.9,0,10.88
24/11/13,6.1,10.3,6.93,9,0,10.88
25/11/13,2.8,10.3,7.2,8.4,0,10.88
26/11/13,5.4,10.9,6.7,7.2,0,10.88
27/11/13,0.0,10.7,6.48,7.1,0,10.88
28/11/13,0.0,10.5,6.63,7.1,0,10.88
29/11/13,0.0,10.4,6.85,6.5,0,10.88
30/11/13,0.0,10.3,7,6.3,0,15.05
01/12/13,0.0,9.5,6.63,5.4,0,30.79
02/12/13,0.0,9.3,6.33,5.1,0,30.79
03/12/13,0.0,8.3,6.55,4.6,0,50.81
04/12/13,0.0,8,6.18,4.1,0,50.69
05/12/13,0.0,7.8,5.73,3.7,0,50.69
06/12/13,0.0,7.8,5.28,3.3,0,50.58
07/12/13,0.0,7.3,5.28,2.8,0,50.46
08/12/13,0.0,7.3,5.2,2.3,0,70.25
09/12/13,0.0,7.3,5.2,1.9,0,70.02
10/12/13,0.0,6.8,5.05,1.6,0,70.83
11/12/13,0.0,7.3,5.05,1.5,0,50.93
12/12/13,0.0,5.62,5.05,1.25,0,50.81
13/12/13,0.0,5.48,4.83,1.05,0,50.81
14/12/13,0.0,5.48,4.45,0.91,0,50.69
15/12/13,4.6,5.4,4.3,0.76,0,70.83
16/12/13,6.1,5.1,4,0.7,0,70.60
17/12/13,0.0,7.2,3.85,0.64,0,70.49
18/12/13,0.0,8.8,3.7,0.62,0,70.37
19/12/13,0.0,4.42,3.6,0.6,0,60.88
20/12/13,0.0,3.6,3.5,0.58,0,60.76
21/12/13,0.0,3.97,3.95,0.48,0,60.65
22/12/13,0.0,3.52,3.7,0.3,0,80.56
23/12/13,0.0,3.3,3.8,0.28,0,80.32
24/12/13,0.0,2.93,4.45,0.26,0,60.65
25/12/13,0.0,2.55,4.38,0.22,0,60.53
26/12/13,0.0,2.47,4.38,0.21,0,80.56
27/12/13,0.0,2.4,4.38,0.2,0,80.32
28/12/13,0.0,2.32,4.3,0.17,0,79.98
29/12/13,0.0,2.32,4.3,0.16,0,61.00
30/12/13,0.0,2.17,4.3,0.12,0,60.76
31/12/13,0.0,2.1,4.23,0.09,0,60.65
01/01/14,0.0,1.73,2.85,0.07,0,18.52
02/01/14,0.0,1.73,2.7,0.04,0,2.55
03/01/14,0.0,1.73,2.55,0.01,0,18.40
04/01/14,0.0,2.47,2.4,0,0,18.29
05/01/14,0.0,2.47,2.35,0,0,16.90
06/01/14,0.0,2.32,2.2,0,0,7.06
07/01/14,0.0,2.1,2.05,0,0,22.69
08/01/14,0.0,2.1,1.95,0,1.15,22.45
09/01/14,0.0,2.1,1.85,0,1.15,18.63
10/01/14,0.0,1.95,1.8,0,1.09,18.52
11/01/14,0.0,1.87,1.8,0,1.09,0.00
12/01/14,0.0,1.73,1.75,0,1.06,18.06
13/01/14,0.0,1.73,1.7,0,1.03,0.00
14/01/14,0.0,1.73,1.65,0,1.03,0.00
15/01/14,0.0,1.8,1.65,0,0.97,12.62
16/01/14,0.0,1.87,1.6,0,0.91,0.00
17/01/14,0.0,1.95,1.55,0,0.85,12.15
18/01/14,0.0,2.02,1.6,0,0.79,11.92
19/01/14,0.0,2.1,1.55,0,0.76,12.38
20/01/14,0.0,2.17,1.55,0,0.88,12.15
21/01/14,0.0,2.25,1.5,0,0.88,0.00
22/01/14,0.0,2.32,1.5,0,0.91,0.00
23/01/14,0.0,2.4,0.95,0,0.82,0.00
24/01/14,0.0,2.47,0.2,0,0.85,0.00
25/01/14,0.0,2.47,0.25,0,0.85,11.92
26/01/14,0.0,2.47,0.2,0,0.64,11.69
27/01/14,0.0,2.55,0.2,0,0.52,12.27
28/01/14,0.0,2.62,0.18,0,0.58,0.00
29/01/14,0.0,2.55,0.18,0,0.56,11.92
30/01/14,0.0,2.47,0.15,0,0.36,12.62
31/01/14,0.0,2.47,0.13,0,0.34,0.00
01/02/14,0.0,2.1,0.13,0,0.36,0.00
02/02/14,0.0,1.73,0.13,0,0.34,0.00
03/02/14,0.0,1.73,0.13,0,0.34,0.00
04/02/14,0.0,1.73,0.13,0,0.34,25.12
05/02/14,0.0,1.73,0.1,0,0.34,25.00
06/02/14,0.0,1.73,0.1,0,0.32,8.91
07/02/14,0.0,1.63,0.1,0,0.32,0.00
08/02/14,0.0,1.53,0.1,0,0,0.00
09/02/14,0.0,1.44,0.1,0,0,0.00
10/02/14,0.0,1.36,0.08,0,0,3.13
11/02/14,0.0,1.28,0,0,0,19.21
12/02/14,0.0,1.2,0,0,0,0.00
13/02/14,0.0,1.13,0,0,0,0.00
14/02/14,0.0,1.03,0,0,0,8.68
15/02/14,0.0,1,0,0,0,0.69
16/02/14,0.0,0.94,0,0,0,0.00
17/02/14,0.0,0.88,0,0,0,0.00
18/02/14,0.0,0.83,0,0,0,15.39
19/02/14,0.0,0.78,0,0,0,2.20
20/02/14,0.0,0.73,0,0,0,14.70
21/02/14,0.0,0.69,0,0,0,2.78
22/02/14,0.0,0.65,0,0,0,15.28
23/02/14,0.0,0.61,0,0,0,15.05
24/02/14,0.0,0.57,0,0,0,1.85
25/02/14,0.0,0.54,0,0,0,0.00
26/02/14,0.0,0.51,0,0,0,15.05
27/02/14,0.0,0.48,0,0,1.15,1.85
28/02/14,0.0,0.45,0,0,0,2.31
01/03/14,0.0,0.42,0,0,0,1.97
02/03/14,0.0,0.4,0,0,0,3.82
03/03/14,0.0,0.38,0,0,0,15.97
04/03/14,0.0,0.36,0,0,0,15.63
05/03/14,0.0,0.34,0,0,0,6.02
06/03/14,0.0,0.32,0,0,0,0.00
07/03/14,0.0,0.3,0,0,0,18.29
08/03/14,0.0,0.28,0,0,0,5.21
09/03/14,0.0,0.26,0,0,0,5.79
10/03/14,0.0,0.24,0,0,0,0.00
11/03/14,0.0,0.23,0,0,0,5.21
12/03/14,0.0,0.22,0,0,0,4.86
13/03/14,0.0,0.21,0,0,0,0.00
14/03/14,0.4,0.2,0,0,0,5.44
15/03/14,0.3,0.19,0,0,0,5.21
16/03/14,0.0,0.18,0,0,0,17.82
17/03/14,2.4,0.17,0,0,0,12.04
18/03/14,0.0,0.16,0,0,0,1.85
19/03/14,0.0,0.15,0,0,0,2.43
20/03/14,0.0,0.14,0,0,0,0.00
21/03/14,4.2,0.13,0,0,0,4.51
22/03/14,0.0,0.12,0,0,0,0.00
23/03/14,0.0,0.11,0,0,0,4.98
24/03/14,7.7,0.1,0,0,0,4.75
25/03/14,0.0,0.09,0,0,0,0.12
26/03/14,0.0,0.08,0,0,0,0.00
27/03/14,0.0,0.08,0,0,0.16,7.64
28/03/14,0.0,0.08,0,0,0.16,0.00
29/03/14,0.0,0.08,0,0,0.16,7.18
30/03/14,0.0,0.08,0,0,0.16,0.00
31/03/14,0.0,0.08,0,0,0.16,0.00
01/04/14,0.0,0.83,0,0,0.2,0.00
02/04/14,0.0,1.4,0,0,0.2,0.00
03/04/14,0.0,1.4,0,0,0.2,0.00
04/04/14,0.0,1.4,0,0,0.2,0.00
05/04/14,2.6,1.4,0,0,0.2,10.07
06/04/14,0.0,1.4,0,0,0.2,5.44
07/04/14,0.0,1.4,0,0,0.2,10.19
08/04/14,0.0,1.4,0,0.05,0.2,0.23
09/04/14,0.0,1.65,0,0.05,0.2,0.00
10/04/14,0.0,1.65,0,0.08,0.2,8.68
11/04/14,8.2,1.9,0,0.1,0.2,8.56
12/04/14,0.8,1.9,0,0.25,0.2,8.33
13/04/14,4.4,1.9,0,0.65,0.2,36.11
14/04/14,3.1,2.15,0,0.95,0.2,18.17
15/04/14,9.4,2.15,0,1.35,0.2,0.12
16/04/14,5.6,2.15,0,1.4,0.2,8.80
17/04/14,3.4,2.65,0,1.4,0.2,8.56
18/04/14,0.2,2.65,0,1.45,0.2,8.45
19/04/14,0.0,2.95,0,1.5,0.2,17.13
20/04/14,1.3,3.1,0,1.5,0.2,0.00
21/04/14,0.0,2.15,0,1.5,0.2,8.91
22/04/14,0.0,2.15,0,1.55,0.2,8.68
23/04/14,2.4,2.15,0,1.55,0.2,0.00
24/04/14,3.4,1.9,0,1.7,0.2,0.00
25/04/14,0.0,1.65,0,2,0.2,16.90
26/04/14,0.0,1.65,0,2,0.2,8.68
27/04/14,2.2,1.4,0,2,0.2,8.45
28/04/14,9.0,1.4,0,2,0.2,18.06
29/04/14,12.0,1.15,0,2.2,0.2,9.95
30/04/14,0.5,1.15,0,2.75,0.2,0.58
01/05/14,2.5,3.75,0,2.8,0.2,7.99
02/05/14,5.1,3.3,0,2.9,0.2,0.00
03/05/14,1.1,2.65,0,2.9,0.2,0.00
04/05/14,0.0,2.65,0,2.85,0.2,0.00
05/05/14,7.5,2.4,0,2.85,0.2,7.18
06/05/14,16.3,4.23,0,2.85,0.2,6.94
07/05/14,10.2,3.15,0,2.9,0.2,16.67
08/05/14,5.8,4.9,0,2.85,0.2,7.52
09/05/14,0.0,9.05,0,2.85,0.2,8.56
10/05/14,0.0,4.98,0,2.8,0.2,5.79
11/05/14,0.5,3.45,0,2.7,0.21,0.00
12/05/14,1.3,3.15,0,2.65,0.2,6.48
13/05/14,11.8,3.15,0,2.65,0.2,0.00
14/05/14,0.4,5.58,0,2.75,0.19,6.13
15/05/14,1.2,5.73,0,2.75,0.19,0.00
16/05/14,0.6,3.15,0,2.75,0.19,0.00
17/05/14,0.3,2.05,0,2.75,0.19,0.00
18/05/14,6.4,1.95,0,2.7,0.22,7.87
19/05/14,0.0,1.95,0,2.5,1.04,0.00
20/05/14,0.6,1.4,0,2.5,0.44,0.00
21/05/14,1.1,2.85,0,2.45,0.2,0.00
22/05/14,0.0,2.75,0,2.2,0.2,0.00
23/05/14,0.0,2,0,2.1,0.25,0.00
24/05/14,0.9,1.65,0,2.1,0.5,0.00
25/05/14,11.8,1.65,0,2.05,0.8,0.00
26/05/14,1.3,1.4,0,2,1.1,0.00
27/05/14,6.0,1.2,0,2,2.24,0.00
28/05/14,4.3,7.08,0,2.05,1.04,0.00
29/05/14,0.3,5.05,0,2.4,0.22,17.71
30/05/14,0.6,20.95,0,2.4,0.29,1.85
31/05/14,1.4,12.25,0,2.25,0.21,1.39
01/06/14,9.6,5.35,0,1.75,0.21,13.43
02/06/14,0.0,2.45,0,2.05,0.21,13.31
03/06/14,0.0,3.2,0,2.15,0.2,8.22
04/06/14,0.0,1.95,0,2.2,0.2,13.08
05/06/14,2.7,2.3,0,2.2,0.19,12.96
06/06/14,3.0,1.9,0,2.25,0.18,12.73
07/06/14,3.0,1.9,0,2.25,0.18,12.96
08/06/14,12.2,1.65,0,2.35,0.18,12.73
09/06/14,0.0,2.6,0,2.65,0.18,12.85
10/06/14,0.9,36,1.15,2.65,0.18,7.41
11/06/14,31.2,11.38,1.1,2.55,0.18,10.88
12/06/14,0.7,13.3,4.85,2.9,0.22,12.96
13/06/14,6.1,25.63,9.75,2.75,0.74,12.85
14/06/14,9.8,5.43,9.88,2.7,0.23,12.50
15/06/14,4.9,6.63,13.88,2.95,0.22,23.15
16/06/14,8.7,14.2,5.35,3,0.22,22.45
17/06/14,1.9,11,3.88,2.95,0.22,17.82
18/06/14,1.4,53.5,2.9,2.7,0.21,27.55
19/06/14,0.0,12.7,17.55,2.4,0.2,23.73
20/06/14,1.3,6.93,11.35,2.35,0.2,2.55
21/06/14,2.2,8.75,5.05,2.45,0.2,17.36
22/06/14,0.0,4.23,6.63,2.5,0.21,22.69
23/06/14,0.4,2.65,2.38,2.5,0.2,22.69
24/06/14,1.1,2.65,1.75,2.3,0.22,22.22
25/06/14,2.0,2.65,1.6,1.5,0.22,22.69
26/06/14,7.8,5.73,1.1,1.6,0.23,22.11
27/06/14,0.0,14.05,1.2,4.15,0.22,17.59
28/06/14,0.0,20.2,3.43,5.88,0.22,21.99
29/06/14,5.8,5.73,7.75,5.43,0.23,17.36
30/06/14,5.5,9.65,10.6,5.05,0.23,17.82
01/07/14,2.1,36.9,1.9,4.9,0.21,10.07
02/07/14,0.2,18.1,1.9,4.75,0.19,7.29
03/07/14,7.7,9.35,1.85,4.3,0.19,0.00
04/07/14,0.0,7.53,1.85,4.15,0.19,0.00
05/07/14,0.0,9.05,1.85,3.95,0.19,0.00
06/07/14,0.0,4.38,1.8,3.9,0.19,13.66
07/07/14,1.5,3.3,1.8,3.95,0.2,0.00
08/07/14,4.5,3.65,1.7,5.43,0.21,0.00
09/07/14,0.5,2.45,1.6,6.1,0.22,0.00
10/07/14,1.0,2.45,1.3,6.78,0.22,0.00
11/07/14,0.0,5.73,1.15,7.38,0.23,0.00
12/07/14,1.1,7.23,1.15,7.75,0.23,0.00
13/07/14,24.8,4.6,1.1,8.13,0.23,0.00
14/07/14,2.4,2.55,1.15,9.18,0.23,0.00
15/07/14,1.1,20.8,1.15,9.55,0.23,0.00
16/07/14,6.3,22.83,1.15,9.63,0.25,0.00
17/07/14,3.2,9.88,1.15,56.75,0.25,4.40
18/07/14,2.6,24.4,1.15,90.48,0.24,4.40
19/07/14,1.7,15.7,1.2,75.5,0.24,4.28
20/07/14,2.7,18.7,2.3,65.75,0.22,91.90
21/07/14,13.4,12.7,7,53.1,0.2,87.27
22/07/14,1.9,13.15,6.38,45.9,0.21,67.01
23/07/14,4.3,12.7,5.85,44.9,0.23,47.69
24/07/14,14.9,11.38,5.15,45.9,0.23,38.08
25/07/14,2.3,16.9,3.88,45.9,0.23,38.08
26/07/14,5.0,6.48,3.88,45.7,0.23,33.33
27/07/14,1.9,49.75,3.43,48.7,0.23,28.47
28/07/14,1.1,23.53,26.88,50.5,0.23,38.19
29/07/14,0.6,25.1,14.23,49.5,0.23,28.59
30/07/14,3.3,16.75,8.88,43.1,0.23,28.59
31/07/14,0.0,16.45,4.45,47.1,0.23,23.84
01/08/14,3.1,5.43,2.9,46.1,0.23,23.96
02/08/14,3.5,4.08,2,39.53,0.23,23.84
03/08/14,0.0,10.75,1.7,32.53,0.23,48.84
04/08/14,8.4,15.7,1.5,28.4,0.23,28.94
05/08/14,5.3,5.88,4.25,24.5,0.23,18.98
06/08/14,1.0,6.93,3.43,33.75,0.22,14.12
07/08/14,3.9,7.23,4.18,46.1,0.22,0.00
08/08/14,5.0,19.75,4.85,70.5,0.22,18.98
09/08/14,1.8,39.83,9.75,90.48,0.22,29.05
10/08/14,0.2,21.78,30.25,89.65,0.22,44.33
11/08/14,0.0,52.25,31.5,85,0.22,69.21
12/08/14,8.8,20.2,46.9,83.75,0.21,74.54
13/08/14,3.4,16.6,22.95,89.93,0.21,69.44
14/08/14,15.3,16.3,14.93,96.25,0.21,59.72
15/08/14,3.1,28.6,22.15,99.3,0.21,84.61
